frame_path,label,split,dataset
datasets\ucf_crime\Train\Fighting\Fighting050_x264_10820.png,1,train,ucf
outputs\frames\rlvs\train\violence\V_664\V_664_f00001.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos308_x264_189920.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_305\V_305_f00003.jpg,1,train,rlvs
datasets\ucf_crime\Train\Abuse\Abuse045_x264_2410.png,1,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_615\NV_615_f00003.jpg,0,train,rlvs
outputs\frames\scvd\train\nonviolence\Normal533\Normal533_f00000.jpg,0,train,scvd
datasets\ucf_crime\Train\NormalVideos\Normal_Videos947_x264_169180.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_172\NV_172_f00002.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_731\NV_731_f00004.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos138_x264_78900.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos947_x264_150900.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos307_x264_44070.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos547_x264_51930.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_729\V_729_f00000.jpg,1,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_518\NV_518_f00000.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos307_x264_66430.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_604\V_604_f00004.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_279\V_279_f00003.jpg,1,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_323\NV_323_f00002.jpg,0,train,rlvs
datasets\ucf_crime\Train\Fighting\Fighting017_x264_690.png,1,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_832\NV_832_f00000.jpg,0,train,rlvs
datasets\ucf_crime\Train\Assault\Assault013_x264_2140.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos307_x264_238190.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos307_x264_20820.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos541_x264_86570.png,0,train,ucf
datasets\ucf_crime\Train\Assault\Assault012_x264_610.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos308_x264_88830.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_834\NV_834_f00000.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos642_x264_15640.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos819_x264_46120.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_134\V_134_f00005.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos540_x264_57340.png,0,train,ucf
datasets\ucf_crime\Train\Fighting\Fighting041_x264_1330.png,1,train,ucf
datasets\ucf_crime\Train\Abuse\Abuse040_x264_1970.png,1,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_834\NV_834_f00002.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_497\V_497_f00001.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_41\V_41_f00003.jpg,1,train,rlvs
datasets\ucf_crime\Train\Abuse\Abuse013_x264_4480.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos415_x264_6380.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_60\V_60_f00000.jpg,1,train,rlvs
outputs\frames\scvd\train\violence\Violence813\Violence813_f00000.jpg,1,train,scvd
outputs\frames\rlvs\train\nonviolence\NV_951\NV_951_f00004.jpg,0,train,rlvs
outputs\frames\scvd\train\violence\Weaponized341\Weaponized341_f00000.jpg,1,train,scvd
datasets\ucf_crime\Train\NormalVideos\Normal_Videos819_x264_47400.png,0,train,ucf
datasets\ucf_crime\Train\Abuse\Abuse033_x264_430.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos633_x264_1100.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_631\NV_631_f00002.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_167\NV_167_f00003.jpg,0,train,rlvs
datasets\ucf_crime\Train\Fighting\Fighting041_x264_15640.png,1,train,ucf
datasets\ucf_crime\Train\Fighting\Fighting008_x264_10140.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos769_x264_36380.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_992\NV_992_f00119.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos547_x264_32600.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos701_x264_8750.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos811_x264_2640.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos308_x264_786360.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos638_x264_22590.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos762_x264_14540.png,0,train,ucf
outputs\frames\scvd\train\nonviolence\Normal733\Normal733_f00000.jpg,0,train,scvd
datasets\ucf_crime\Train\Fighting\Fighting041_x264_20220.png,1,train,ucf
outputs\frames\rlvs\train\violence\V_344\V_344_f00001.jpg,1,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_611\NV_611_f00004.jpg,0,train,rlvs
datasets\ucf_crime\Train\Abuse\Abuse045_x264_260.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos308_x264_528680.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_827\NV_827_f00003.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_298\V_298_f00001.jpg,1,train,rlvs
datasets\ucf_crime\Train\Fighting\Fighting011_x264_4800.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos464_x264_1130.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos138_x264_67940.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_458\NV_458_f00004.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_91\NV_91_f00000.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_545\V_545_f00001.jpg,1,train,rlvs
datasets\ucf_crime\Train\Fighting\Fighting007_x264_2870.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos123_x264_2120.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_651\V_651_f00003.jpg,1,train,rlvs
datasets\ucf_crime\Train\Abuse\Abuse006_x264_130.png,1,train,ucf
datasets\ucf_crime\Train\Abuse\Abuse033_x264_980.png,1,train,ucf
datasets\ucf_crime\Train\Fighting\Fighting041_x264_6330.png,1,train,ucf
datasets\ucf_crime\Train\Abuse\Abuse039_x264_7460.png,1,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_839\NV_839_f00005.jpg,0,train,rlvs
datasets\ucf_crime\Train\Abuse\Abuse032_x264_1590.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos560_x264_1200.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos277_x264_17750.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_512\V_512_f00002.jpg,1,train,rlvs
datasets\ucf_crime\Train\Fighting\Fighting041_x264_5700.png,1,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_996\NV_996_f00000.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos946_x264_16960.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos307_x264_22990.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos472_x264_6830.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos541_x264_30790.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_24\V_24_f00003.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos541_x264_70590.png,0,train,ucf
outputs\frames\scvd\train\nonviolence\Normal643\Normal643_f00000.jpg,0,train,scvd
datasets\ucf_crime\Train\NormalVideos\Normal_Videos525_x264_20.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_326\V_326_f00005.jpg,1,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_261\NV_261_f00004.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos946_x264_53270.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_789\V_789_f00266.jpg,1,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_355\NV_355_f00003.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_412\NV_412_f00002.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos856_x264_16750.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos148_x264_10.png,0,train,ucf
datasets\ucf_crime\Train\Fighting\Fighting051_x264_6270.png,1,train,ucf
outputs\frames\rlvs\train\violence\V_930\V_930_f00000.jpg,1,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_165\NV_165_f00003.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_858\NV_858_f00004.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_723\V_723_f00004.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_526\V_526_f00002.jpg,1,train,rlvs
datasets\ucf_crime\Train\Abuse\Abuse040_x264_1060.png,1,train,ucf
outputs\frames\rlvs\train\violence\V_799\V_799_f00003.jpg,1,train,rlvs
datasets\ucf_crime\Train\Abuse\Abuse022_x264_1610.png,1,train,ucf
datasets\ucf_crime\Train\Fighting\Fighting039_x264_1750.png,1,train,ucf
datasets\ucf_crime\Train\Fighting\Fighting045_x264_5850.png,1,train,ucf
outputs\frames\scvd\train\violence\Weaponized063\Weaponized063_f00000.jpg,1,train,scvd
outputs\frames\rlvs\train\violence\V_922\V_922_f00003.jpg,1,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_332\NV_332_f00001.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_616\V_616_f00002.jpg,1,train,rlvs
datasets\ucf_crime\Train\Abuse\Abuse035_x264_2070.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos512_x264_7580.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos547_x264_25440.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_480\V_480_f00002.jpg,1,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_697\NV_697_f00001.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_291\V_291_f00002.jpg,1,train,rlvs
datasets\ucf_crime\Train\Abuse\Abuse006_x264_3820.png,1,train,ucf
outputs\frames\scvd\train\violence\Violence686\Violence686_f00000.jpg,1,train,scvd
outputs\frames\rlvs\train\nonviolence\NV_59\NV_59_f00001.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos137_x264_4560.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_392\NV_392_f00003.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_880\NV_880_f00002.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos540_x264_34380.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_412\NV_412_f00001.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_789\V_789_f00311.jpg,1,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_981\NV_981_f00002.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_965\V_965_f00002.jpg,1,train,rlvs
outputs\frames\scvd\train\violence\Violence775\Violence775_f00000.jpg,1,train,scvd
datasets\ucf_crime\Train\Fighting\Fighting050_x264_970.png,1,train,ucf
datasets\ucf_crime\Train\Fighting\Fighting041_x264_3180.png,1,train,ucf
datasets\ucf_crime\Train\Assault\Assault013_x264_1330.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos307_x264_491090.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_858\V_858_f00004.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_967\V_967_f00004.jpg,1,train,rlvs
datasets\ucf_crime\Train\Fighting\Fighting036_x264_1700.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos267_x264_2340.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_790\NV_790_f00004.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos136_x264_89070.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_251\V_251_f00000.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos633_x264_155490.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_123\V_123_f00001.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_27\V_27_f00002.jpg,1,train,rlvs
datasets\ucf_crime\Train\Assault\Assault032_x264_290.png,1,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_704\NV_704_f00004.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos206_x264_1790.png,0,train,ucf
outputs\frames\scvd\train\violence\Violence070\Violence070_f00000.jpg,1,train,scvd
outputs\frames\rlvs\train\nonviolence\NV_914\NV_914_f00000.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_75\NV_75_f00002.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos541_x264_9200.png,0,train,ucf
datasets\ucf_crime\Train\Fighting\Fighting022_x264_3920.png,1,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_484\NV_484_f00002.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos472_x264_155650.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_184\V_184_f00003.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_428\V_428_f00001.jpg,1,train,rlvs
datasets\ucf_crime\Train\Abuse\Abuse042_x264_13010.png,1,train,ucf
outputs\frames\rlvs\train\violence\V_343\V_343_f00002.jpg,1,train,rlvs
datasets\ucf_crime\Train\Abuse\Abuse007_x264_560.png,1,train,ucf
datasets\ucf_crime\Train\Abuse\Abuse031_x264_3340.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos308_x264_423670.png,0,train,ucf
datasets\ucf_crime\Train\Abuse\Abuse006_x264_3550.png,1,train,ucf
datasets\ucf_crime\Train\Assault\Assault042_x264_1760.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos473_x264_30800.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_747\V_747_f00000.jpg,1,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_339\NV_339_f00000.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_789\V_789_f00340.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos087_x264_70410.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_782\NV_782_f00002.jpg,0,train,rlvs
outputs\frames\scvd\train\violence\Weaponized114\Weaponized114_f00000.jpg,1,train,scvd
outputs\frames\rlvs\train\nonviolence\NV_29\NV_29_f00002.jpg,0,train,rlvs
outputs\frames\scvd\train\violence\Violence413\Violence413_f00000.jpg,1,train,scvd
datasets\ucf_crime\Train\NormalVideos\Normal_Videos683_x264_16660.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos819_x264_5580.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos308_x264_379130.png,0,train,ucf
datasets\ucf_crime\Train\Assault\Assault014_x264_1170.png,1,train,ucf
outputs\frames\scvd\train\nonviolence\Normal665\Normal665_f00000.jpg,0,train,scvd
outputs\frames\rlvs\train\violence\V_480\V_480_f00001.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos205_x264_6350.png,0,train,ucf
outputs\frames\scvd\train\violence\Weaponized684\Weaponized684_f00000.jpg,1,train,scvd
datasets\ucf_crime\Train\NormalVideos\Normal_Videos163_x264_2510.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos307_x264_473070.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_208\V_208_f00000.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_191\V_191_f00003.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_519\V_519_f00000.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_659\V_659_f00001.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_692\V_692_f00000.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos266_x264_20630.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos665_x264_1790.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos633_x264_252660.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_79\NV_79_f00002.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_143\NV_143_f00001.jpg,0,train,rlvs
outputs\frames\scvd\train\violence\Violence174\Violence174_f00000.jpg,1,train,scvd
outputs\frames\rlvs\train\violence\V_745\V_745_f00004.jpg,1,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_319\NV_319_f00005.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos553_x264_3710.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos307_x264_347660.png,0,train,ucf
datasets\ucf_crime\Train\Abuse\Abuse012_x264_4410.png,1,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_724\NV_724_f00003.jpg,0,train,rlvs
datasets\ucf_crime\Train\Assault\Assault022_x264_1840.png,1,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_183\NV_183_f00000.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_652\NV_652_f00003.jpg,0,train,rlvs
datasets\ucf_crime\Train\Abuse\Abuse042_x264_22740.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos714_x264_64610.png,0,train,ucf
datasets\ucf_crime\Train\Fighting\Fighting007_x264_1420.png,1,train,ucf
datasets\ucf_crime\Train\Abuse\Abuse042_x264_6570.png,1,train,ucf
datasets\ucf_crime\Train\Assault\Assault028_x264_2600.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos785_x264_77030.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos565_x264_9240.png,0,train,ucf
datasets\ucf_crime\Train\Fighting\Fighting004_x264_12690.png,1,train,ucf
outputs\frames\rlvs\train\violence\V_964\V_964_f00004.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_789\V_789_f00183.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos441_x264_1310.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_162\V_162_f00001.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos307_x264_399110.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_143\NV_143_f00004.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_263\NV_263_f00002.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos556_x264_10270.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos630_x264_47790.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos533_x264_47100.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos471_x264_30130.png,0,train,ucf
outputs\frames\scvd\train\violence\Weaponized651\Weaponized651_f00000.jpg,1,train,scvd
outputs\frames\rlvs\train\nonviolence\NV_305\NV_305_f00000.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_288\NV_288_f00000.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_142\V_142_f00005.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos307_x264_76360.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_992\NV_992_f00062.jpg,0,train,rlvs
datasets\ucf_crime\Train\Fighting\Fighting050_x264_17940.png,1,train,ucf
outputs\frames\rlvs\train\violence\V_789\V_789_f00111.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_398\V_398_f00028.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_305\V_305_f00000.jpg,1,train,rlvs
datasets\ucf_crime\Train\Abuse\Abuse012_x264_2160.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos556_x264_5580.png,0,train,ucf
datasets\ucf_crime\Train\Abuse\Abuse004_x264_10330.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos540_x264_41490.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos449_x264_86980.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos425_x264_12680.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos263_x264_1390.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos331_x264_62510.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_166\V_166_f00004.jpg,1,train,rlvs
datasets\ucf_crime\Train\Abuse\Abuse050_x264_3150.png,1,train,ucf
outputs\frames\scvd\train\violence\Weaponized698\Weaponized698_f00000.jpg,1,train,scvd
datasets\ucf_crime\Train\NormalVideos\Normal_Videos565_x264_29520.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos307_x264_133260.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos538_x264_690.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_138\V_138_f00002.jpg,1,train,rlvs
datasets\ucf_crime\Train\Fighting\Fighting041_x264_15280.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos307_x264_64360.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos216_x264_3070.png,0,train,ucf
outputs\frames\scvd\train\violence\Violence548\Violence548_f00000.jpg,1,train,scvd
outputs\frames\rlvs\train\violence\V_879\V_879_f00001.jpg,1,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_645\NV_645_f00000.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_789\V_789_f00271.jpg,1,train,rlvs
datasets\ucf_crime\Train\Fighting\Fighting043_x264_2000.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos713_x264_24190.png,0,train,ucf
datasets\ucf_crime\Train\Abuse\Abuse004_x264_6930.png,1,train,ucf
outputs\frames\scvd\train\violence\Violence491\Violence491_f00000.jpg,1,train,scvd
datasets\ucf_crime\Train\NormalVideos\Normal_Videos540_x264_10620.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_244\V_244_f00003.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos525_x264_27120.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos138_x264_36430.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_11\V_11_f00005.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos541_x264_62260.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_891\V_891_f00003.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos307_x264_322930.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos511_x264_8760.png,0,train,ucf
datasets\ucf_crime\Train\Fighting\Fighting041_x264_4800.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos185_x264_1280.png,0,train,ucf
